date,phy_name,id_phy,id_site,id,value,unit,moygliss24
2024-06-15 04:00:00,PM10FNV,N1,CONTE2,FSCOT2,8.4,microg/m3,12.891666666666664
2024-06-15 05:00:00,PM10FNV,N1,CONTE2,FSCOT2,7.4,microg/m3,12.770833333333329
2024-06-15 06:00:00,PM10FNV,N1,CONTE2,FSCOT2,9.6,microg/m3,12.466666666666663
2024-06-15 07:00:00,PM10FNV,N1,CONTE2,FSCOT2,11.2,microg/m3,12.212499999999997
2024-06-15 08:00:00,PM10FNV,N1,CONTE2,FSCOT2,12.9,microg/m3,11.962499999999997
2024-06-15 09:00:00,PM10FNV,N1,CONTE2,FSCOT2,6.4,microg/m3,11.366666666666662
2024-06-15 10:00:00,PM10FNV,N1,CONTE2,FSCOT2,4.7,microg/m3,10.745833333333328
2024-06-15 11:00:00,PM10FNV,N1,CONTE2,FSCOT2,10.8,microg/m3,10.258333333333328
2024-06-15 12:00:00,PM10FNV,N1,CONTE2,FSCOT2,11.7,microg/m3,9.97916666666666
2024-06-15 13:00:00,PM10FNV,N1,CONTE2,FSCOT2,8.4,microg/m3,9.620833333333328
2024-06-15 14:00:00,PM10FNV,N1,CONTE2,FSCOT2,9.8,microg/m3,9.316666666666661
2024-06-15 15:00:00,PM10FNV,N1,CONTE2,FSCOT2,10.7,microg/m3,9.137499999999994
2024-06-15 16:00:00,PM10FNV,N1,CONTE2,FSCOT2,10.0,microg/m3,9.074999999999994
2024-06-15 17:00:00,PM10FNV,N1,CONTE2,FSCOT2,10.9,microg/m3,8.908333333333328
2024-06-15 18:00:00,PM10FNV,N1,CONTE2,FSCOT2,11.5,microg/m3,8.912499999999994
2024-06-15 19:00:00,PM10FNV,N1,CONTE2,FSCOT2,9.5,microg/m3,8.95416666666666
2024-06-15 20:00:00,PM10FNV,N1,CONTE2,FSCOT2,12.6,microg/m3,9.02916666666666
2024-06-15 21:00:00,PM10FNV,N1,CONTE2,FSCOT2,8.5,microg/m3,8.958333333333327
2024-06-15 22:00:00,PM10FNV,N1,CONTE2,FSCOT2,7.4,microg/m3,8.933333333333328
2024-06-15 23:00:00,PM10FNV,N1,CONTE2,FSCOT2,7.7,microg/m3,9.004166666666661
2024-06-16 00:00:00,PM10FNV,N1,CONTE2,FSCOT2,6.4,microg/m3,8.987499999999994
2024-06-16 01:00:00,PM10FNV,N1,CONTE2,FSCOT2,7.3,microg/m3,9.033333333333328
2024-06-16 02:00:00,PM10FNV,N1,CONTE2,FSCOT2,7.4,microg/m3,9.112499999999995
2024-06-16 03:00:00,PM10FNV,N1,CONTE2,FSCOT2,4.6,microg/m3,8.991666666666662
2024-06-16 04:00:00,PM10FNV,N1,CONTE2,FSCOT2,5.6,microg/m3,8.874999999999995
2024-06-16 05:00:00,PM10FNV,N1,CONTE2,FSCOT2,6.5,microg/m3,8.837499999999993
2024-06-16 06:00:00,PM10FNV,N1,CONTE2,FSCOT2,5.2,microg/m3,8.65416666666666
2024-06-16 07:00:00,PM10FNV,N1,CONTE2,FSCOT2,7.9,microg/m3,8.51666666666666
2024-06-16 08:00:00,PM10FNV,N1,CONTE2,FSCOT2,12.4,microg/m3,8.495833333333328
2024-06-16 09:00:00,PM10FNV,N1,CONTE2,FSCOT2,13.6,microg/m3,8.795833333333327
2024-06-16 10:00:00,PM10FNV,N1,CONTE2,FSCOT2,11.8,microg/m3,9.091666666666661
2024-06-16 11:00:00,PM10FNV,N1,CONTE2,FSCOT2,9.2,microg/m3,9.024999999999993
2024-06-16 12:00:00,PM10FNV,N1,CONTE2,FSCOT2,13.7,microg/m3,9.108333333333327
2024-06-16 13:00:00,PM10FNV,N1,CONTE2,FSCOT2,10.7,microg/m3,9.20416666666666
2024-06-16 14:00:00,PM10FNV,N1,CONTE2,FSCOT2,12.7,microg/m3,9.324999999999992
2024-06-16 15:00:00,PM10FNV,N1,CONTE2,FSCOT2,12.6,microg/m3,9.40416666666666
2024-06-16 16:00:00,PM10FNV,N1,CONTE2,FSCOT2,11.9,microg/m3,9.483333333333325
2024-06-16 17:00:00,PM10FNV,N1,CONTE2,FSCOT2,11.5,microg/m3,9.508333333333326
2024-06-16 18:00:00,PM10FNV,N1,CONTE2,FSCOT2,9.1,microg/m3,9.408333333333326
2024-06-16 19:00:00,PM10FNV,N1,CONTE2,FSCOT2,17.5,microg/m3,9.741666666666658
2024-06-16 20:00:00,PM10FNV,N1,CONTE2,FSCOT2,22.8,microg/m3,10.166666666666659
2024-06-16 21:00:00,PM10FNV,N1,CONTE2,FSCOT2,18.1,microg/m3,10.566666666666658
2024-06-16 22:00:00,PM10FNV,N1,CONTE2,FSCOT2,11.1,microg/m3,10.720833333333326
2024-06-16 23:00:00,PM10FNV,N1,CONTE2,FSCOT2,7.2,microg/m3,10.699999999999994
2024-06-17 00:00:00,PM10FNV,N1,CONTE2,FSCOT2,7.9,microg/m3,10.762499999999994
2024-06-17 01:00:00,PM10FNV,N1,CONTE2,FSCOT2,7.4,microg/m3,10.766666666666659
2024-06-17 02:00:00,PM10FNV,N1,CONTE2,FSCOT2,6.7,microg/m3,10.737499999999992
2024-06-17 03:00:00,PM10FNV,N1,CONTE2,FSCOT2,7.0,microg/m3,10.837499999999991
2024-06-17 04:00:00,PM10FNV,N1,CONTE2,FSCOT2,8.9,microg/m3,10.974999999999989
2024-06-17 05:00:00,PM10FNV,N1,CONTE2,FSCOT2,8.3,microg/m3,11.04999999999999
2024-06-17 06:00:00,PM10FNV,N1,CONTE2,FSCOT2,9.3,microg/m3,11.220833333333324
2024-06-17 07:00:00,PM10FNV,N1,CONTE2,FSCOT2,12.3,microg/m3,11.40416666666666
2024-06-17 08:00:00,PM10FNV,N1,CONTE2,FSCOT2,19.1,microg/m3,11.683333333333328
2024-06-17 09:00:00,PM10FNV,N1,CONTE2,FSCOT2,22.3,microg/m3,12.045833333333327
